Date,Year,Daily Mean PM2.5 Concentration,UNITS,SITE_LATITUDE,SITE_LONGITUDE
10/31/2012,2012,3.5,ug/m3 LC,40.73614,-73.82153
11/01/2012,2012,5.2,ug/m3 LC,40.73614,-73.82153
11/02/2012,2012,3,ug/m3 LC,40.73614,-73.82153
11/03/2012,2012,1.7,ug/m3 LC,40.73614,-73.82153
11/04/2012,2012,1.6,ug/m3 LC,40.73614,-73.82153
11/05/2012,2012,3.4,ug/m3 LC,40.73614,-73.82153
11/06/2012,2012,4.1,ug/m3 LC,40.73614,-73.82153
11/07/2012,2012,4,ug/m3 LC,40.73614,-73.82153
11/08/2012,2012,4.6,ug/m3 LC,40.73614,-73.82153
11/09/2012,2012,6.9,ug/m3 LC,40.73614,-73.82153
11/10/2012,2012,25.7,ug/m3 LC,40.73614,-73.82153
11/11/2012,2012,17.6,ug/m3 LC,40.73614,-73.82153
11/12/2012,2012,8.6,ug/m3 LC,40.73614,-73.82153
11/13/2012,2012,4.2,ug/m3 LC,40.73614,-73.82153
11/14/2012,2012,3.8,ug/m3 LC,40.73614,-73.82153
11/15/2012,2012,4.7,ug/m3 LC,40.73614,-73.82153
11/16/2012,2012,7.9,ug/m3 LC,40.73614,-73.82153
11/17/2012,2012,9.3,ug/m3 LC,40.73614,-73.82153
11/18/2012,2012,11.7,ug/m3 LC,40.73614,-73.82153
11/19/2012,2012,7.1,ug/m3 LC,40.73614,-73.82153
11/20/2012,2012,9.7,ug/m3 LC,40.73614,-73.82153
11/21/2012,2012,11.7,ug/m3 LC,40.73614,-73.82153
11/22/2012,2012,10.3,ug/m3 LC,40.73614,-73.82153
11/23/2012,2012,14.6,ug/m3 LC,40.73614,-73.82153
11/24/2012,2012,3.2,ug/m3 LC,40.73614,-73.82153
11/25/2012,2012,6,ug/m3 LC,40.73614,-73.82153
11/26/2012,2012,11.6,ug/m3 LC,40.73614,-73.82153
11/27/2012,2012,9.1,ug/m3 LC,40.73614,-73.82153
11/28/2012,2012,11,ug/m3 LC,40.73614,-73.82153
11/29/2012,2012,18.8,ug/m3 LC,40.73614,-73.82153
11/30/2012,2012,20.5,ug/m3 LC,40.73614,-73.82153
12/01/2012,2012,8.9,ug/m3 LC,40.73614,-73.82153
12/02/2012,2012,17.4,ug/m3 LC,40.73614,-73.82153
12/03/2012,2012,23.7,ug/m3 LC,40.73614,-73.82153
12/04/2012,2012,18.8,ug/m3 LC,40.73614,-73.82153
12/05/2012,2012,5.2,ug/m3 LC,40.73614,-73.82153
12/06/2012,2012,5.9,ug/m3 LC,40.73614,-73.82153
12/07/2012,2012,10.7,ug/m3 LC,40.73614,-73.82153
12/08/2012,2012,20,ug/m3 LC,40.73614,-73.82153
12/09/2012,2012,10.3,ug/m3 LC,40.73614,-73.82153
12/10/2012,2012,11.3,ug/m3 LC,40.73614,-73.82153
12/12/2012,2012,8.5,ug/m3 LC,40.73614,-73.82153
12/13/2012,2012,14,ug/m3 LC,40.73614,-73.82153
12/14/2012,2012,18.4,ug/m3 LC,40.73614,-73.82153
12/15/2012,2012,16.2,ug/m3 LC,40.73614,-73.82153
12/16/2012,2012,5.2,ug/m3 LC,40.73614,-73.82153
12/17/2012,2012,4.7,ug/m3 LC,40.73614,-73.82153
12/18/2012,2012,5.3,ug/m3 LC,40.73614,-73.82153
12/19/2012,2012,3.9,ug/m3 LC,40.73614,-73.82153
12/21/2012,2012,3.6,ug/m3 LC,40.73614,-73.82153
12/22/2012,2012,2.1,ug/m3 LC,40.73614,-73.82153
12/23/2012,2012,7.3,ug/m3 LC,40.73614,-73.82153
12/24/2012,2012,11.7,ug/m3 LC,40.73614,-73.82153
12/27/2012,2012,2.9,ug/m3 LC,40.73614,-73.82153
12/28/2012,2012,6,ug/m3 LC,40.73614,-73.82153
12/29/2012,2012,8.3,ug/m3 LC,40.73614,-73.82153
12/30/2012,2012,3.7,ug/m3 LC,40.73614,-73.82153
12/31/2012,2012,9,ug/m3 LC,40.73614,-73.82153
01/01/2013,2013,9.5,ug/m3 LC,40.73614,-73.82153
01/02/2013,2013,5.5,ug/m3 LC,40.73614,-73.82153
01/03/2013,2013,13,ug/m3 LC,40.73614,-73.82153
01/04/2013,2013,14.6,ug/m3 LC,40.73614,-73.82153
01/05/2013,2013,11,ug/m3 LC,40.73614,-73.82153
01/06/2013,2013,20.3,ug/m3 LC,40.73614,-73.82153
01/07/2013,2013,11.8,ug/m3 LC,40.73614,-73.82153
01/08/2013,2013,19.8,ug/m3 LC,40.73614,-73.82153
01/09/2013,2013,26.6,ug/m3 LC,40.73614,-73.82153
01/10/2013,2013,5.4,ug/m3 LC,40.73614,-73.82153
01/11/2013,2013,6.3,ug/m3 LC,40.73614,-73.82153
01/12/2013,2013,5.7,ug/m3 LC,40.73614,-73.82153
01/13/2013,2013,8.5,ug/m3 LC,40.73614,-73.82153
01/14/2013,2013,7.2,ug/m3 LC,40.73614,-73.82153
01/15/2013,2013,7.4,ug/m3 LC,40.73614,-73.82153
01/16/2013,2013,11.5,ug/m3 LC,40.73614,-73.82153
01/17/2013,2013,10,ug/m3 LC,40.73614,-73.82153
01/18/2013,2013,4,ug/m3 LC,40.73614,-73.82153
01/19/2013,2013,5.3,ug/m3 LC,40.73614,-73.82153
01/20/2013,2013,5.5,ug/m3 LC,40.73614,-73.82153
01/21/2013,2013,7.1,ug/m3 LC,40.73614,-73.82153
01/22/2013,2013,6.3,ug/m3 LC,40.73614,-73.82153
01/23/2013,2013,7,ug/m3 LC,40.73614,-73.82153
01/24/2013,2013,8.6,ug/m3 LC,40.73614,-73.82153
01/25/2013,2013,11.5,ug/m3 LC,40.73614,-73.82153
01/26/2013,2013,11.5,ug/m3 LC,40.73614,-73.82153
01/27/2013,2013,14,ug/m3 LC,40.73614,-73.82153
01/28/2013,2013,24.6,ug/m3 LC,40.73614,-73.82153
01/29/2013,2013,29.2,ug/m3 LC,40.73614,-73.82153
01/31/2013,2013,2.4,ug/m3 LC,40.73614,-73.82153
02/01/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
02/02/2013,2013,10.4,ug/m3 LC,40.73614,-73.82153
02/03/2013,2013,17.6,ug/m3 LC,40.73614,-73.82153
02/04/2013,2013,11,ug/m3 LC,40.73614,-73.82153
02/05/2013,2013,20,ug/m3 LC,40.73614,-73.82153
02/06/2013,2013,17.1,ug/m3 LC,40.73614,-73.82153
02/07/2013,2013,5.7,ug/m3 LC,40.73614,-73.82153
02/08/2013,2013,3.5,ug/m3 LC,40.73614,-73.82153
02/09/2013,2013,4.5,ug/m3 LC,40.73614,-73.82153
02/10/2013,2013,11.4,ug/m3 LC,40.73614,-73.82153
02/13/2013,2013,13.4,ug/m3 LC,40.73614,-73.82153
02/20/2013,2013,6.5,ug/m3 LC,40.73614,-73.82153
02/21/2013,2013,4.5,ug/m3 LC,40.73614,-73.82153
02/22/2013,2013,4.7,ug/m3 LC,40.73614,-73.82153
02/23/2013,2013,2.9,ug/m3 LC,40.73614,-73.82153
02/24/2013,2013,6.7,ug/m3 LC,40.73614,-73.82153
02/25/2013,2013,9.8,ug/m3 LC,40.73614,-73.82153
02/26/2013,2013,9.7,ug/m3 LC,40.73614,-73.82153
03/01/2013,2013,6.6,ug/m3 LC,40.73614,-73.82153
03/02/2013,2013,3.5,ug/m3 LC,40.73614,-73.82153
03/03/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
03/04/2013,2013,5.2,ug/m3 LC,40.73614,-73.82153
03/05/2013,2013,5.1,ug/m3 LC,40.73614,-73.82153
03/06/2013,2013,3.4,ug/m3 LC,40.73614,-73.82153
03/07/2013,2013,2.7,ug/m3 LC,40.73614,-73.82153
03/08/2013,2013,4.6,ug/m3 LC,40.73614,-73.82153
03/09/2013,2013,6,ug/m3 LC,40.73614,-73.82153
03/10/2013,2013,8.3,ug/m3 LC,40.73614,-73.82153
03/11/2013,2013,5.9,ug/m3 LC,40.73614,-73.82153
03/12/2013,2013,3.9,ug/m3 LC,40.73614,-73.82153
03/13/2013,2013,5.7,ug/m3 LC,40.73614,-73.82153
03/15/2013,2013,8.7,ug/m3 LC,40.73614,-73.82153
03/16/2013,2013,9.1,ug/m3 LC,40.73614,-73.82153
03/17/2013,2013,4.9,ug/m3 LC,40.73614,-73.82153
03/18/2013,2013,3.6,ug/m3 LC,40.73614,-73.82153
03/19/2013,2013,4.5,ug/m3 LC,40.73614,-73.82153
03/20/2013,2013,7.2,ug/m3 LC,40.73614,-73.82153
03/21/2013,2013,8.3,ug/m3 LC,40.73614,-73.82153
03/22/2013,2013,5,ug/m3 LC,40.73614,-73.82153
03/23/2013,2013,3.5,ug/m3 LC,40.73614,-73.82153
03/27/2013,2013,3.8,ug/m3 LC,40.73614,-73.82153
03/28/2013,2013,4,ug/m3 LC,40.73614,-73.82153
03/29/2013,2013,4.1,ug/m3 LC,40.73614,-73.82153
03/30/2013,2013,5.4,ug/m3 LC,40.73614,-73.82153
03/31/2013,2013,10.7,ug/m3 LC,40.73614,-73.82153
04/01/2013,2013,9.2,ug/m3 LC,40.73614,-73.82153
04/02/2013,2013,4,ug/m3 LC,40.73614,-73.82153
04/03/2013,2013,4.9,ug/m3 LC,40.73614,-73.82153
04/04/2013,2013,7.3,ug/m3 LC,40.73614,-73.82153
04/05/2013,2013,7.6,ug/m3 LC,40.73614,-73.82153
04/06/2013,2013,3.9,ug/m3 LC,40.73614,-73.82153
04/07/2013,2013,4.6,ug/m3 LC,40.73614,-73.82153
04/08/2013,2013,12.3,ug/m3 LC,40.73614,-73.82153
04/09/2013,2013,9.1,ug/m3 LC,40.73614,-73.82153
04/10/2013,2013,11.7,ug/m3 LC,40.73614,-73.82153
04/11/2013,2013,6.7,ug/m3 LC,40.73614,-73.82153
04/12/2013,2013,2.5,ug/m3 LC,40.73614,-73.82153
04/13/2013,2013,4.3,ug/m3 LC,40.73614,-73.82153
04/14/2013,2013,5.9,ug/m3 LC,40.73614,-73.82153
04/15/2013,2013,3,ug/m3 LC,40.73614,-73.82153
04/16/2013,2013,4.3,ug/m3 LC,40.73614,-73.82153
04/17/2013,2013,5.9,ug/m3 LC,40.73614,-73.82153
04/18/2013,2013,4.2,ug/m3 LC,40.73614,-73.82153
04/20/2013,2013,3.1,ug/m3 LC,40.73614,-73.82153
04/21/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
04/22/2013,2013,4.8,ug/m3 LC,40.73614,-73.82153
04/23/2013,2013,5.4,ug/m3 LC,40.73614,-73.82153
04/24/2013,2013,10.2,ug/m3 LC,40.73614,-73.82153
04/25/2013,2013,4.8,ug/m3 LC,40.73614,-73.82153
04/26/2013,2013,7.9,ug/m3 LC,40.73614,-73.82153
04/27/2013,2013,4.4,ug/m3 LC,40.73614,-73.82153
04/28/2013,2013,7.8,ug/m3 LC,40.73614,-73.82153
04/29/2013,2013,7.7,ug/m3 LC,40.73614,-73.82153
04/30/2013,2013,5.2,ug/m3 LC,40.73614,-73.82153
05/01/2013,2013,4.4,ug/m3 LC,40.73614,-73.82153
05/02/2013,2013,4.5,ug/m3 LC,40.73614,-73.82153
05/03/2013,2013,6.1,ug/m3 LC,40.73614,-73.82153
05/04/2013,2013,6.2,ug/m3 LC,40.73614,-73.82153
05/05/2013,2013,5.9,ug/m3 LC,40.73614,-73.82153
05/06/2013,2013,6.4,ug/m3 LC,40.73614,-73.82153
05/07/2013,2013,2.9,ug/m3 LC,40.73614,-73.82153
05/08/2013,2013,4.2,ug/m3 LC,40.73614,-73.82153
05/09/2013,2013,7,ug/m3 LC,40.73614,-73.82153
05/10/2013,2013,11.3,ug/m3 LC,40.73614,-73.82153
05/11/2013,2013,12,ug/m3 LC,40.73614,-73.82153
05/12/2013,2013,6,ug/m3 LC,40.73614,-73.82153
05/13/2013,2013,4.7,ug/m3 LC,40.73614,-73.82153
05/14/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
05/15/2013,2013,9.5,ug/m3 LC,40.73614,-73.82153
05/16/2013,2013,11.6,ug/m3 LC,40.73614,-73.82153
05/17/2013,2013,3.2,ug/m3 LC,40.73614,-73.82153
05/18/2013,2013,5.1,ug/m3 LC,40.73614,-73.82153
05/19/2013,2013,0.6,ug/m3 LC,40.73614,-73.82153
05/20/2013,2013,10.3,ug/m3 LC,40.73614,-73.82153
05/21/2013,2013,13.9,ug/m3 LC,40.73614,-73.82153
05/22/2013,2013,15,ug/m3 LC,40.73614,-73.82153
05/23/2013,2013,6.5,ug/m3 LC,40.73614,-73.82153
05/24/2013,2013,2.9,ug/m3 LC,40.73614,-73.82153
05/25/2013,2013,1.2,ug/m3 LC,40.73614,-73.82153
05/26/2013,2013,3.2,ug/m3 LC,40.73614,-73.82153
05/27/2013,2013,6.2,ug/m3 LC,40.73614,-73.82153
05/30/2013,2013,19.2,ug/m3 LC,40.73614,-73.82153
05/31/2013,2013,18.7,ug/m3 LC,40.73614,-73.82153
06/01/2013,2013,12,ug/m3 LC,40.73614,-73.82153
06/02/2013,2013,9.8,ug/m3 LC,40.73614,-73.82153
06/03/2013,2013,5.8,ug/m3 LC,40.73614,-73.82153
06/04/2013,2013,4,ug/m3 LC,40.73614,-73.82153
06/05/2013,2013,4,ug/m3 LC,40.73614,-73.82153
06/06/2013,2013,6,ug/m3 LC,40.73614,-73.82153
06/07/2013,2013,1.5,ug/m3 LC,40.73614,-73.82153
06/08/2013,2013,2.8,ug/m3 LC,40.73614,-73.82153
06/09/2013,2013,9.1,ug/m3 LC,40.73614,-73.82153
06/10/2013,2013,9.2,ug/m3 LC,40.73614,-73.82153
06/11/2013,2013,5.8,ug/m3 LC,40.73614,-73.82153
06/12/2013,2013,3.4,ug/m3 LC,40.73614,-73.82153
06/13/2013,2013,4.7,ug/m3 LC,40.73614,-73.82153
06/14/2013,2013,4.2,ug/m3 LC,40.73614,-73.82153
06/16/2013,2013,12.8,ug/m3 LC,40.73614,-73.82153
06/17/2013,2013,12.3,ug/m3 LC,40.73614,-73.82153
06/18/2013,2013,10.3,ug/m3 LC,40.73614,-73.82153
06/19/2013,2013,6.7,ug/m3 LC,40.73614,-73.82153
06/20/2013,2013,8.3,ug/m3 LC,40.73614,-73.82153
06/21/2013,2013,8,ug/m3 LC,40.73614,-73.82153
06/22/2013,2013,7.6,ug/m3 LC,40.73614,-73.82153
06/23/2013,2013,7.7,ug/m3 LC,40.73614,-73.82153
06/24/2013,2013,13.3,ug/m3 LC,40.73614,-73.82153
06/25/2013,2013,16.8,ug/m3 LC,40.73614,-73.82153
06/26/2013,2013,12.7,ug/m3 LC,40.73614,-73.82153
06/27/2013,2013,13,ug/m3 LC,40.73614,-73.82153
06/28/2013,2013,10.2,ug/m3 LC,40.73614,-73.82153
06/29/2013,2013,9.9,ug/m3 LC,40.73614,-73.82153
06/30/2013,2013,9.8,ug/m3 LC,40.73614,-73.82153
07/01/2013,2013,5.4,ug/m3 LC,40.73614,-73.82153
07/03/2013,2013,6.5,ug/m3 LC,40.73614,-73.82153
07/04/2013,2013,10.7,ug/m3 LC,40.73614,-73.82153
07/05/2013,2013,8.8,ug/m3 LC,40.73614,-73.82153
07/06/2013,2013,10.9,ug/m3 LC,40.73614,-73.82153
07/09/2013,2013,17,ug/m3 LC,40.73614,-73.82153
07/11/2013,2013,10.6,ug/m3 LC,40.73614,-73.82153
07/12/2013,2013,7.7,ug/m3 LC,40.73614,-73.82153
07/13/2013,2013,6.7,ug/m3 LC,40.73614,-73.82153
07/14/2013,2013,10.5,ug/m3 LC,40.73614,-73.82153
07/15/2013,2013,11.7,ug/m3 LC,40.73614,-73.82153
07/16/2013,2013,13.3,ug/m3 LC,40.73614,-73.82153
07/17/2013,2013,15.5,ug/m3 LC,40.73614,-73.82153
07/18/2013,2013,20.1,ug/m3 LC,40.73614,-73.82153
07/19/2013,2013,27.1,ug/m3 LC,40.73614,-73.82153
07/20/2013,2013,19,ug/m3 LC,40.73614,-73.82153
07/21/2013,2013,10.7,ug/m3 LC,40.73614,-73.82153
07/22/2013,2013,11.3,ug/m3 LC,40.73614,-73.82153
07/23/2013,2013,7.1,ug/m3 LC,40.73614,-73.82153
07/24/2013,2013,6.2,ug/m3 LC,40.73614,-73.82153
07/25/2013,2013,3.2,ug/m3 LC,40.73614,-73.82153
07/26/2013,2013,6.9,ug/m3 LC,40.73614,-73.82153
07/27/2013,2013,9.2,ug/m3 LC,40.73614,-73.82153
07/28/2013,2013,7.3,ug/m3 LC,40.73614,-73.82153
07/29/2013,2013,7.3,ug/m3 LC,40.73614,-73.82153
08/01/2013,2013,11.9,ug/m3 LC,40.73614,-73.82153
08/02/2013,2013,10.1,ug/m3 LC,40.73614,-73.82153
08/03/2013,2013,12.5,ug/m3 LC,40.73614,-73.82153
08/04/2013,2013,5.2,ug/m3 LC,40.73614,-73.82153
08/05/2013,2013,4.4,ug/m3 LC,40.73614,-73.82153
08/06/2013,2013,5.9,ug/m3 LC,40.73614,-73.82153
08/07/2013,2013,4.8,ug/m3 LC,40.73614,-73.82153
08/08/2013,2013,9.5,ug/m3 LC,40.73614,-73.82153
08/09/2013,2013,10,ug/m3 LC,40.73614,-73.82153
08/10/2013,2013,8.5,ug/m3 LC,40.73614,-73.82153
08/11/2013,2013,5.6,ug/m3 LC,40.73614,-73.82153
08/12/2013,2013,5.6,ug/m3 LC,40.73614,-73.82153
08/13/2013,2013,14.6,ug/m3 LC,40.73614,-73.82153
08/14/2013,2013,4.6,ug/m3 LC,40.73614,-73.82153
08/16/2013,2013,10.2,ug/m3 LC,40.73614,-73.82153
08/17/2013,2013,10.2,ug/m3 LC,40.73614,-73.82153
08/18/2013,2013,13.3,ug/m3 LC,40.73614,-73.82153
08/19/2013,2013,12.7,ug/m3 LC,40.73614,-73.82153
08/20/2013,2013,13,ug/m3 LC,40.73614,-73.82153
08/21/2013,2013,18.3,ug/m3 LC,40.73614,-73.82153
08/22/2013,2013,11.6,ug/m3 LC,40.73614,-73.82153
08/23/2013,2013,8.2,ug/m3 LC,40.73614,-73.82153
08/24/2013,2013,5,ug/m3 LC,40.73614,-73.82153
08/25/2013,2013,7.8,ug/m3 LC,40.73614,-73.82153
08/26/2013,2013,11,ug/m3 LC,40.73614,-73.82153
08/27/2013,2013,9.1,ug/m3 LC,40.73614,-73.82153
08/28/2013,2013,14,ug/m3 LC,40.73614,-73.82153
08/29/2013,2013,8.7,ug/m3 LC,40.73614,-73.82153
08/30/2013,2013,11,ug/m3 LC,40.73614,-73.82153
08/31/2013,2013,11.7,ug/m3 LC,40.73614,-73.82153
09/01/2013,2013,10.9,ug/m3 LC,40.73614,-73.82153
09/02/2013,2013,14.5,ug/m3 LC,40.73614,-73.82153
09/03/2013,2013,8.6,ug/m3 LC,40.73614,-73.82153
09/04/2013,2013,5,ug/m3 LC,40.73614,-73.82153
09/05/2013,2013,6,ug/m3 LC,40.73614,-73.82153
09/06/2013,2013,3.9,ug/m3 LC,40.73614,-73.82153
09/07/2013,2013,6.5,ug/m3 LC,40.73614,-73.82153
09/08/2013,2013,7.9,ug/m3 LC,40.73614,-73.82153
09/09/2013,2013,1.1,ug/m3 LC,40.73614,-73.82153
09/10/2013,2013,11.1,ug/m3 LC,40.73614,-73.82153
09/11/2013,2013,24.3,ug/m3 LC,40.73614,-73.82153
09/12/2013,2013,17.6,ug/m3 LC,40.73614,-73.82153
09/13/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
09/14/2013,2013,1.7,ug/m3 LC,40.73614,-73.82153
09/15/2013,2013,4.5,ug/m3 LC,40.73614,-73.82153
09/16/2013,2013,4.6,ug/m3 LC,40.73614,-73.82153
09/17/2013,2013,2.5,ug/m3 LC,40.73614,-73.82153
09/18/2013,2013,4.7,ug/m3 LC,40.73614,-73.82153
09/19/2013,2013,8.6,ug/m3 LC,40.73614,-73.82153
09/20/2013,2013,9.1,ug/m3 LC,40.73614,-73.82153
09/21/2013,2013,4.2,ug/m3 LC,40.73614,-73.82153
09/22/2013,2013,6,ug/m3 LC,40.73614,-73.82153
09/23/2013,2013,2.2,ug/m3 LC,40.73614,-73.82153
09/24/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
09/25/2013,2013,4.7,ug/m3 LC,40.73614,-73.82153
09/26/2013,2013,5,ug/m3 LC,40.73614,-73.82153
09/27/2013,2013,4.2,ug/m3 LC,40.73614,-73.82153
09/28/2013,2013,4.5,ug/m3 LC,40.73614,-73.82153
10/02/2013,2013,10.1,ug/m3 LC,40.73614,-73.82153
10/03/2013,2013,11.2,ug/m3 LC,40.73614,-73.82153
10/04/2013,2013,18.1,ug/m3 LC,40.73614,-73.82153
10/05/2013,2013,14.4,ug/m3 LC,40.73614,-73.82153
10/06/2013,2013,14.3,ug/m3 LC,40.73614,-73.82153
10/07/2013,2013,6.1,ug/m3 LC,40.73614,-73.82153
10/08/2013,2013,3.1,ug/m3 LC,40.73614,-73.82153
10/09/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
10/10/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
10/11/2013,2013,4.7,ug/m3 LC,40.73614,-73.82153
10/12/2013,2013,6.9,ug/m3 LC,40.73614,-73.82153
10/13/2013,2013,6.1,ug/m3 LC,40.73614,-73.82153
10/14/2013,2013,5.2,ug/m3 LC,40.73614,-73.82153
10/15/2013,2013,6.3,ug/m3 LC,40.73614,-73.82153
10/16/2013,2013,4.9,ug/m3 LC,40.73614,-73.82153
10/17/2013,2013,8.8,ug/m3 LC,40.73614,-73.82153
10/18/2013,2013,4.4,ug/m3 LC,40.73614,-73.82153
10/19/2013,2013,9.6,ug/m3 LC,40.73614,-73.82153
10/20/2013,2013,5,ug/m3 LC,40.73614,-73.82153
10/21/2013,2013,7,ug/m3 LC,40.73614,-73.82153
10/22/2013,2013,7.1,ug/m3 LC,40.73614,-73.82153
10/23/2013,2013,4.9,ug/m3 LC,40.73614,-73.82153
10/24/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
10/25/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
10/26/2013,2013,6,ug/m3 LC,40.73614,-73.82153
10/27/2013,2013,5.3,ug/m3 LC,40.73614,-73.82153
10/28/2013,2013,6.5,ug/m3 LC,40.73614,-73.82153
10/31/2013,2013,15.7,ug/m3 LC,40.73614,-73.82153
11/01/2013,2013,5.6,ug/m3 LC,40.73614,-73.82153
11/02/2013,2013,6.9,ug/m3 LC,40.73614,-73.82153
11/03/2013,2013,4,ug/m3 LC,40.73614,-73.82153
11/04/2013,2013,3.4,ug/m3 LC,40.73614,-73.82153
11/05/2013,2013,4.8,ug/m3 LC,40.73614,-73.82153
11/06/2013,2013,3.8,ug/m3 LC,40.73614,-73.82153
11/07/2013,2013,4.1,ug/m3 LC,40.73614,-73.82153
11/08/2013,2013,3.3,ug/m3 LC,40.73614,-73.82153
11/09/2013,2013,3.3,ug/m3 LC,40.73614,-73.82153
11/10/2013,2013,7.1,ug/m3 LC,40.73614,-73.82153
11/11/2013,2013,3.2,ug/m3 LC,40.73614,-73.82153
11/12/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
11/13/2013,2013,2.9,ug/m3 LC,40.73614,-73.82153
11/14/2013,2013,8.6,ug/m3 LC,40.73614,-73.82153
11/15/2013,2013,18.5,ug/m3 LC,40.73614,-73.82153
11/16/2013,2013,25.7,ug/m3 LC,40.73614,-73.82153
11/17/2013,2013,14.4,ug/m3 LC,40.73614,-73.82153
11/18/2013,2013,3.1,ug/m3 LC,40.73614,-73.82153
11/19/2013,2013,3.1,ug/m3 LC,40.73614,-73.82153
11/20/2013,2013,3.8,ug/m3 LC,40.73614,-73.82153
11/21/2013,2013,4.5,ug/m3 LC,40.73614,-73.82153
11/22/2013,2013,9.7,ug/m3 LC,40.73614,-73.82153
11/23/2013,2013,3.7,ug/m3 LC,40.73614,-73.82153
11/24/2013,2013,1.9,ug/m3 LC,40.73614,-73.82153
11/25/2013,2013,6.3,ug/m3 LC,40.73614,-73.82153
11/27/2013,2013,3.1,ug/m3 LC,40.73614,-73.82153
11/28/2013,2013,3.2,ug/m3 LC,40.73614,-73.82153
11/29/2013,2013,7.7,ug/m3 LC,40.73614,-73.82153
11/30/2013,2013,6,ug/m3 LC,40.73614,-73.82153
12/01/2013,2013,16.5,ug/m3 LC,40.73614,-73.82153
12/02/2013,2013,25,ug/m3 LC,40.73614,-73.82153
12/03/2013,2013,29.9,ug/m3 LC,40.73614,-73.82153
12/04/2013,2013,30,ug/m3 LC,40.73614,-73.82153
12/05/2013,2013,20.8,ug/m3 LC,40.73614,-73.82153
12/06/2013,2013,7,ug/m3 LC,40.73614,-73.82153
12/07/2013,2013,5.8,ug/m3 LC,40.73614,-73.82153
12/08/2013,2013,7.1,ug/m3 LC,40.73614,-73.82153
12/09/2013,2013,7.5,ug/m3 LC,40.73614,-73.82153
12/10/2013,2013,12.9,ug/m3 LC,40.73614,-73.82153
12/11/2013,2013,12.2,ug/m3 LC,40.73614,-73.82153
12/12/2013,2013,7,ug/m3 LC,40.73614,-73.82153
12/13/2013,2013,12.4,ug/m3 LC,40.73614,-73.82153
12/14/2013,2013,7.7,ug/m3 LC,40.73614,-73.82153
12/15/2013,2013,6.9,ug/m3 LC,40.73614,-73.82153
12/16/2013,2013,9.7,ug/m3 LC,40.73614,-73.82153
12/17/2013,2013,13.2,ug/m3 LC,40.73614,-73.82153
12/18/2013,2013,14.4,ug/m3 LC,40.73614,-73.82153
12/19/2013,2013,17.2,ug/m3 LC,40.73614,-73.82153
12/20/2013,2013,13.9,ug/m3 LC,40.73614,-73.82153
12/21/2013,2013,13.9,ug/m3 LC,40.73614,-73.82153
12/22/2013,2013,5.3,ug/m3 LC,40.73614,-73.82153
12/23/2013,2013,6.4,ug/m3 LC,40.73614,-73.82153
12/24/2013,2013,4.5,ug/m3 LC,40.73614,-73.82153
12/25/2013,2013,5.3,ug/m3 LC,40.73614,-73.82153
12/26/2013,2013,12.5,ug/m3 LC,40.73614,-73.82153
12/27/2013,2013,10.7,ug/m3 LC,40.73614,-73.82153
12/28/2013,2013,9.8,ug/m3 LC,40.73614,-73.82153
12/29/2013,2013,8.8,ug/m3 LC,40.73614,-73.82153
12/30/2013,2013,6.1,ug/m3 LC,40.73614,-73.82153
12/31/2013,2013,6.7,ug/m3 LC,40.73614,-73.82153
01/01/2014,2014,11.6,ug/m3 LC,40.515262,-74.806671
01/02/2014,2014,7.4,ug/m3 LC,40.515262,-74.806671
01/03/2014,2014,3,ug/m3 LC,40.515262,-74.806671
01/04/2014,2014,10.5,ug/m3 LC,40.515262,-74.806671
01/05/2014,2014,21.7,ug/m3 LC,40.515262,-74.806671
01/06/2014,2014,2.6,ug/m3 LC,40.515262,-74.806671
01/07/2014,2014,2.9,ug/m3 LC,40.515262,-74.806671
01/08/2014,2014,6.1,ug/m3 LC,40.515262,-74.806671
01/09/2014,2014,11.8,ug/m3 LC,40.515262,-74.806671
01/10/2014,2014,16.3,ug/m3 LC,40.515262,-74.806671
01/11/2014,2014,6.5,ug/m3 LC,40.515262,-74.806671
01/12/2014,2014,4.8,ug/m3 LC,40.515262,-74.806671
01/13/2014,2014,8.4,ug/m3 LC,40.515262,-74.806671
01/14/2014,2014,6.7,ug/m3 LC,40.515262,-74.806671
01/15/2014,2014,8.2,ug/m3 LC,40.515262,-74.806671
01/16/2014,2014,8,ug/m3 LC,40.515262,-74.806671
01/17/2014,2014,13.8,ug/m3 LC,40.515262,-74.806671
01/18/2014,2014,9,ug/m3 LC,40.515262,-74.806671
01/19/2014,2014,8.1,ug/m3 LC,40.515262,-74.806671
01/20/2014,2014,6,ug/m3 LC,40.515262,-74.806671
01/21/2014,2014,1.1,ug/m3 LC,40.515262,-74.806671
01/22/2014,2014,0.9,ug/m3 LC,40.515262,-74.806671
